section,subsection,city,firm_name,address,codes,is_new_firm,canvas_fragment,image
Breweries,Kentucky,Louisville,Senn & Ackermann Br’g Co.,1710-1720 West Main st,L B-C 8,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=822,3035,1275,58",0036_5128880.jpg
Breweries,Kentucky,Louisville,"Senn, Martin",501 East Kentucky street,L-D 8,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=822,3175,1282,56",0036_5128880.jpg
Breweries,Kentucky,Louisville,"Stein, Brewing Co.",1025 Green street,L-D 8,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=824,3310,1273,58",0036_5128880.jpg
Breweries,Kentucky,Louisville,"Steurer, Jacob",1372 Story avenue,L-D 10,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=835,3448,1262,60",0036_5128880.jpg
Breweries,Kentucky,Louisville,Union Brewing Co,,L-E 6,True,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=817,3585,1463,61",0036_5128880.jpg
Breweries,Kentucky,Louisville,"Walter, J. E. & Frank",814 Clay street,L M-D 4,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=819,3663,1278,58",0036_5128880.jpg
Breweries,Kentucky,Middlesborough,New South Br’g & Ice Co,,L B D 5,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=518,3803,1758,56",0036_5128880.jpg
Breweries,Kentucky,Newport,"Wiedemann, Geo. Br’g Co.",621-635 Columbia st,L M B-C 2,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=518,3876,1575,60",0036_5128880.jpg
Breweries,Kentucky,Owensboro,Winkler & Walk,,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128880/full/!760,760/0/default.jpg#xywh=521,4018,1755,54",0036_5128880.jpg
Breweries,Louisiana,New Orleans,American B'rg Co.,"Conti st., bet. Royal and Bourbon",L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=310,697,1593,71",0037_5128881.jpg
Breweries,Louisiana,New Orleans,Jackson Brewing Co.,"Clay, St. Peter, Jefferson and Decatur streets",L-C 7,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=690,858,1218,60",0037_5128881.jpg
Breweries,Louisiana,New Orleans,"Louisiana Branch, New Orleans Brewing Association",Jackson and Tchoupitoulas sts,L B.C 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=383,1346,406,54",0037_5128881.jpg
Breweries,Louisiana,New Orleans,"Pelican Branch, New Orleans Brewing Association",North Peters and Clouet sts,L-D 4,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=383,1346,406,54",0037_5128881.jpg
Breweries,Louisiana,New Orleans,"Southern Branch, New Orleans Brewing Association",Villere and Toulouse sts,L-C 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=974,1435,942,56",0037_5128881.jpg
Breweries,Louisiana,New Orleans,"Weckerling Branch, New Orleans Brewing Association",Magazine and Delord sts,L-C 10,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=383,1346,406,54",0037_5128881.jpg
Breweries,Louisiana,New Orleans,Security Brewing Co.,341-345 North Diamond st,L-C 7,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=809,1759,1105,65",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Baltimore Breweries Co., Ltd. (Spring Garden Brewery)",1540 Ridgley st,L B-C 9,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=318,2037,1596,69",0037_5128881.jpg
Breweries,Maryland,Baltimore,Baltimore Brewing Co.,2209-2211 West Pratt st,L M-D 3,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=647,2276,1272,58",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Bay View Brewery, City of Baltimore United Breweries, Limited",cor. 16th and Eastern avenue,L B-C 7,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=318,2037,1596,69",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Darley Park Brewery, City of Baltimore United Breweries, Limited","Hartford Road, above North avenue",L M-C 5,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=318,2037,1596,69",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Mount Brewery, City of Baltimore United Breweries, Limited",1707 W. Pratt street,L-C 10,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=318,2037,1596,69",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Bauernschmidt, The Geo., Brg. Co.",1505 North Gay st,L B-C 3,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=624,3005,1295,69",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Beck, Aug.",46 Garrison Lane,L-E 2,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=628,3160,1495,75",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Beck, Ernestine",2131 East Fayette st,W B-E 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=630,3237,1301,73",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Berger Brewery, John B. Berger, prop.",1422 Belvidere street,L B-D 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=630,3394,1299,71",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Brehm, George",Beliar ave. (Georgetown),L B-C 8,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=634,3613,1295,71",0037_5128881.jpg
Breweries,Maryland,Baltimore,Dukehart Brewing Co.,Calverton ave. and W. Baltimore street,A P B-D 6,False,"https://iiif.nypl.org/iiif/3/5128881/full/!760,760/0/default.jpg#xywh=632,3768,1297,71",0037_5128881.jpg
Breweries,Maryland,Baltimore,"Eigenbrot, The Brewing Co.",10-40 Wilkens st,L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=518,742,1583,60",0038_5128882.jpg
Breweries,Maryland,Baltimore,Germania Brewing Co.,848-856 Frederick ave. extension,L B-C 10,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=824,897,1280,56",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Guenther, Geo.","cor. 3d and O'Donnell sts., Canton",L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=830,1050,1274,56",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Helldorfer's Sons, S.","cor. Clinton and Lancaster streets, extended",L B-D 2,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=828,1204,1280,54",0038_5128882.jpg
Breweries,Maryland,Baltimore,Lion Brewing Co.,2115-2141 Calverton avenue,L-D 7,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=832,1430,1267,56",0038_5128882.jpg
Breweries,Maryland,Baltimore,National Brewing Co.,corner 3d and O'Donnell sts,L B-C 4,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=828,1581,1280,62",0038_5128882.jpg
Breweries,Maryland,Baltimore,Oriental Brewing Co.,cor. 3d and Lancaster streets,L B-D 1,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=830,1738,1276,58",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Pabst, Louis",840 South Bond street,L B-E 6,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=839,1891,1273,58",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Sandkuhler, F.",101 N. Collington avenue,W B-E 4,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=854,2041,1256,65",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Standard Brewery, John Marr, Prop.",1766 N. Gay st,L B-D 2,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=858,2198,1353,56",0038_5128882.jpg
Breweries,Maryland,Baltimore,Von der Horst Brewing Co.,10 Belair avenue extended,L B-C 8,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=860,2349,1250,58",0038_5128882.jpg
Breweries,Maryland,Baltimore,Wehr-Hobelman-Gottlieb Brewing and Malting Co. (Globe Brewery),"block of Hanover, Conway and Perry streets",LMB-C 5,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=518,742,1583,60",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Wiessner, J. F. & Sons, Brg. Co.",1700 North Gay street,L B-C 5,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=860,2884,1250,58",0038_5128882.jpg
Breweries,Maryland,Baltimore,"Wiessner, J. F. & Bro., Brg. Co.","206 Eastern avenue, extended",L-D 9,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=865,3039,1247,56",0038_5128882.jpg
Breweries,Maryland,Cumberland,"Beck, John B",,L-E 6,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=546,3267,1755,62",0038_5128882.jpg
Breweries,Maryland,Cumberland,Cumberland Brewing Co.,3.97 North Centre street,L B-D 2,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=893,3347,1226,58",0038_5128882.jpg
Breweries,Maryland,Cumberland,"Zink, John N",,W B-E 5,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=695,3504,47,32",0038_5128882.jpg
Breweries,Massachusetts,Boston,"Alley Brewing Co., (Eblana Brewery)","123 Heath street, Roxbury",A P B-C 2,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=538,3710,1587,65",0038_5128882.jpg
Breweries,Massachusetts,Boston,"American Brg. Co., of Boston","235 Heath street, Roxbury",L-C 1,False,"https://iiif.nypl.org/iiif/3/5128882/full/!760,760/0/default.jpg#xywh=770,3945,1351,60",0038_5128882.jpg
Breweries,Massachusetts,Boston,Boston Beer Co.,249 West 2nd street,A P-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=293,761,1602,80",0039_5128883.jpg
Breweries,Massachusetts,Boston,Bürkhardt Brg. Co.,Parker and Station streets,L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=510,918,1383,76",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Cobe, M. H. & G. E.","Lotus Place, Jamaica Plain",L B-D 1,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=516,1073,1377,73",0039_5128883.jpg
Breweries,Massachusetts,Boston,Continental Brewing Co.,86 Longwood avenue,L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=518,1228,1377,73",0039_5128883.jpg
Breweries,Massachusetts,Boston,Franklin Brewing Co.,3175 Washington street (Jamaica Plain),A L P-C 7,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=523,1385,1372,69",0039_5128883.jpg
Breweries,Massachusetts,Boston,Habich & Co. (Norfolk Br'y),171 Cedar street,A P L B-C 4,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=525,1613,1376,84",0039_5128883.jpg
Breweries,Massachusetts,Boston,Haffenreffer & Co. (New England Br'g Co.),"Bismarck street, Jamaica Plain",L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=531,1772,1370,73",0039_5128883.jpg
Breweries,Massachusetts,Boston,Hanley & Casey Brewery Co.,104 Ward street,L A P B-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=396,2024,58,32",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Houghton, A. J., Co.",37 Station street,L-C 1,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=521,2166,1385,64",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Jones, Frank, Br'g Co.","524 East 2nd street, office 147 Congress street",A P M-C 10,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=467,2319,1436,73",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Kenney, Jas. W. (Park Brewery)",Terrace street,A P-C 8,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=546,2547,1366,86",0039_5128883.jpg
Breweries,Massachusetts,Boston,McCormick Brewery Co.,86 Conant street,A P L B-C 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=557,2710,1351,65",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Pfaff, H. & J. Brewing Co.","Pynchon st., office 16 Arch street",L M B-C 5,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=789,2869,1121,58",0039_5128883.jpg
Breweries,Massachusetts,Boston,Puritan Brewing Co,,L-C 7,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=568,3099,1533,63",0039_5128883.jpg
Breweries,Massachusetts,Boston,Robinson Brewing Co.,25 Amory street,A P-C 7,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=637,3175,1277,64",0039_5128883.jpg
Breweries,Massachusetts,Boston,Roessle Brewery (New England Brewing Co.),1250 Columbus avenue,L B-C 4,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=411,3342,43,33",0039_5128883.jpg
Breweries,Massachusetts,Boston,Roxbury Brewing Co.,"Old Heath st., (Roxbury)",A P-E 6,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=591,3532,1328,64",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Rueter & Co., incorp., (Highland Spring Brewery)",cor. Heath & Terrace sts,A P-B 9,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=792,3676,1129,60",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Smith, William, & Sons Br'g Co., Revere Brewery",220 Marginal street,L-C 10,False,"https://iiif.nypl.org/iiif/3/5128883/full/!760,760/0/default.jpg#xywh=703,3876,1220,62",0039_5128883.jpg
Breweries,Massachusetts,Boston,"Smith, Wm., & Sons Br'g Co.",44 King street,A B-C 9,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=553,869,1574,67",0040_5128884.jpg
Breweries,Massachusetts,Boston,"Souther, J. K., & Sons",Parker and Heath streets,A P M B-C 4,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=779,1024,1350,64",0040_5128884.jpg
Breweries,Massachusetts,Boston,Star Brewing Co.,Shirley st. (Roxbury),L-E 6,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=774,1174,1345,69",0040_5128884.jpg
Breweries,Massachusetts,Boston,Suffolk Br'g Co.,423-443 East 8th st. (South Boston),LAPW B-C 2,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=779,1334,1346,58",0040_5128884.jpg
Breweries,Massachusetts,Boston,Union Brewing Co.,Terrace street,L-C 5,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=776,1562,1347,60",0040_5128884.jpg
Breweries,Massachusetts,Boston,"Van Nostrand, A. G. (Bunker Hill Breweries)",40 Alford street (Charlestown),A P L B-C 4,False,"https://iiif.nypl.org/iiif/3/5128884/full/!760,760/0/default.jpg#xywh=787,1710,1340,73",0040_5128884.jpg
